id,title,url,points,author,comments,hn_link,scraped_at
48148460,A 0-click exploit chain for the Pixel 10,https://projectzero.google/2026/05/pixel-10-exploit.html,103,happyhardcore,42,https://news.ycombinator.com/item?id=48148460,2026-05-15T16:02:14+00:00
48147058,O(x)Caml in Space,https://gazagnaire.org/blog/2026-05-14-borealis.html,169,yminsky,27,https://news.ycombinator.com/item?id=48147058,2026-05-15T16:02:14+00:00
48146129,Explore Wikipedia Like a Windows XP Desktop,https://explorer.samismith.com/,329,smusamashah,89,https://news.ycombinator.com/item?id=48146129,2026-05-15T16:02:14+00:00
48148084,Trade Dollars with other startups. Book it as revenue,https://www.revswap.ai/,105,tormeh,64,https://news.ycombinator.com/item?id=48148084,2026-05-15T16:02:14+00:00
48148391,We are retiring our bug bounty program,https://turso.tech/blog/the-wonders-of-ai,264,tjek,163,https://news.ycombinator.com/item?id=48148391,2026-05-15T16:02:14+00:00
48147603,Radicle: Sovereign {code forge} built on Git,https://radicle.dev/,107,KolmogorovComp,26,https://news.ycombinator.com/item?id=48147603,2026-05-15T16:02:14+00:00
48138136,Removing the modem and GPS from my 2024 RAV4 hybrid,https://arkadiyt.com/2026/05/13/removing-the-modem-and-gps-from-my-rav4/,977,arkadiyt,517,https://news.ycombinator.com/item?id=48138136,2026-05-15T16:02:14+00:00
48142251,UK government replaces Palantir software with internally-built refugee system,https://www.bbc.com/news/articles/c2l2j1lxdk5o,437,cdrnsf,164,https://news.ycombinator.com/item?id=48142251,2026-05-15T16:02:14+00:00
48148337,Amazon workers under pressure to up their AI usage are making up tasks,https://www.fastcompany.com/91541586/amazon-workers-pressured-to-up-ai-use-extraneous-tasks,104,hackernj,72,https://news.ycombinator.com/item?id=48148337,2026-05-15T16:02:14+00:00
48146369,"Show HN: Find the best local LLM for your hardware, ranked by benchmarks",https://github.com/Andyyyy64/whichllm,260,andyyyy64,59,https://news.ycombinator.com/item?id=48146369,2026-05-15T16:02:14+00:00
48142108,A few words on DS4,https://antirez.com/news/165,384,caust1c,157,https://news.ycombinator.com/item?id=48142108,2026-05-15T16:02:14+00:00
48144380,Details of the Daring Airdrop at Tristan Da Cunha,https://www.tristandc.com/government/news-2026-05-11-airdrop.php,216,kspacewalk2,83,https://news.ycombinator.com/item?id=48144380,2026-05-15T16:02:14+00:00
48137145,RTX 5090 and M4 MacBook Air: Can It Game?,https://scottjg.com/posts/2026-05-05-egpu-mac-gaming/,653,allenleee,153,https://news.ycombinator.com/item?id=48137145,2026-05-15T16:02:14+00:00
48139219,First public macOS kernel memory corruption exploit on Apple M5,https://blog.calif.io/p/first-public-kernel-memory-corruption,407,quadrige,109,https://news.ycombinator.com/item?id=48139219,2026-05-15T16:02:14+00:00
48140529,Codex is now in the ChatGPT mobile app,https://openai.com/index/work-with-codex-from-anywhere/,410,mikeevans,208,https://news.ycombinator.com/item?id=48140529,2026-05-15T16:02:14+00:00
48107766,Gyroflow: Video stabilization using gyroscope data,https://github.com/gyroflow/gyroflow,139,nateb2022,21,https://news.ycombinator.com/item?id=48107766,2026-05-15T16:02:14+00:00
48138268,New Nginx Exploit,https://github.com/DepthFirstDisclosures/Nginx-Rift,411,hetsaraiya,96,https://news.ycombinator.com/item?id=48138268,2026-05-15T16:02:14+00:00
48141234,Claude for Legal,https://github.com/anthropics/claude-for-legal,161,Einenlum,143,https://news.ycombinator.com/item?id=48141234,2026-05-15T16:02:14+00:00
48143880,Mullvad exit IPs are surprisingly identifying,https://tmctmt.com/posts/mullvad-exit-ips-as-a-fingerprinting-vector/,510,RGBCube,311,https://news.ycombinator.com/item?id=48143880,2026-05-15T16:02:14+00:00
48140953,Tesla Wall Connector bootloader bypasses the firmware downgrade ratchet,https://www.synacktiv.com/en/publications/exploiting-the-tesla-wall-connector-from-its-charge-port-connector-part-2-bypassing,114,p_stuart82,65,https://news.ycombinator.com/item?id=48140953,2026-05-15T16:02:14+00:00
