id,title,url,points,author,comments,hn_link,scraped_at
48832212,Mistral's Robostral Navigate: a state of the art robotics navigation model,https://mistral.ai/news/robostral-navigate/,129,ottomengis,25,https://news.ycombinator.com/item?id=48832212,2026-07-08T15:59:16+00:00
48829312,Decoding the obfuscated bash script on a Uniqlo t-shirt,https://tris.sherliker.net/blog/obfuscated-self-evaluating-bash-script-by-cdn-akamai-being-supplied-to-consumers-via-retail-stores/,906,speerer,165,https://news.ycombinator.com/item?id=48829312,2026-07-08T15:59:16+00:00
48827858,GitLost: We Tricked GitHub's AI Agent into Leaking Private Repos,https://noma.security/blog/gitlost-how-we-tricked-githubs-ai-agent-into-leaking-private-repos/,384,ColinEberhardt,153,https://news.ycombinator.com/item?id=48827858,2026-07-08T15:59:16+00:00
48830565,Apple to increase spend with Broadcom to produce billions more U.S. chips,https://www.apple.com/newsroom/2026/07/apple-to-increase-spend-with-broadcom-to-produce-billions-more-us-chips/,191,soheilpro,149,https://news.ycombinator.com/item?id=48830565,2026-07-08T15:59:16+00:00
48780387,EVE Online's Carbon engine is now open source: Fenris Creations explains why,https://www.gamesindustry.biz/eve-onlines-carbon-engine-is-now-open-source-fenris-creations-explains-why,241,Stevvo,79,https://news.ycombinator.com/item?id=48780387,2026-07-08T15:59:16+00:00
48827325,"How to Build a Minimal ZFS NAS Without Synology, QNAP, TrueNAS (2024)",https://neil.computer/notes/how-to-setup-minimal-zfs-nas-without-truenas/,277,4diii,194,https://news.ycombinator.com/item?id=48827325,2026-07-08T15:59:16+00:00
48825749,Tenda firmware (multiple versions) contains hidden authentication backdoor,https://kb.cert.org/vuls/id/213560,295,miniBill,100,https://news.ycombinator.com/item?id=48825749,2026-07-08T15:59:16+00:00
48818311,Chat Control 1.0 and 2.0 Explained,https://fightchatcontrol.eu/chat-control-overview,829,gasull,312,https://news.ycombinator.com/item?id=48818311,2026-07-08T15:59:16+00:00
48827092,Copy That Floppy – Cambridge guide for preserving data from fragile floppy disks,https://www.digipres.org/the-floppy-guide/,139,whiteblossom,50,https://news.ycombinator.com/item?id=48827092,2026-07-08T15:59:16+00:00
48825664,Structure and Interpretation of Computer Programs Video Lectures (1986),https://ocw.mit.edu/courses/6-001-structure-and-interpretation-of-computer-programs-spring-2005/video_galleries/video-lectures/,272,gjvc,35,https://news.ycombinator.com/item?id=48825664,2026-07-08T15:59:16+00:00
48824826,GAO: DOE Is Prematurely Excluding Less Expensive Options for Nuclear Cleanup,https://www.gao.gov/products/gao-26-108193,248,Jimmc414,124,https://news.ycombinator.com/item?id=48824826,2026-07-08T15:59:16+00:00
48786789,Canada's only watchmaking school still ticking after 80 years,https://www.cbc.ca/news/canada/montreal/canada-s-only-watchmaking-school-9.7254211,196,throw0101a,109,https://news.ycombinator.com/item?id=48786789,2026-07-08T15:59:16+00:00
48793805,Home made GPU escalated quickly [video],https://www.youtube.com/watch?v=qMR3IXF2sWw,124,erichocean,42,https://news.ycombinator.com/item?id=48793805,2026-07-08T15:59:16+00:00
48821576,"Local, CPU-Friendly, High-Quality TTS (Text-to-Speech) with Kokoro",https://ariya.io/2026/03/local-cpu-friendly-high-quality-tts-text-to-speech-with-kokoro/,473,speckx,88,https://news.ycombinator.com/item?id=48821576,2026-07-08T15:59:16+00:00
48826329,LineageOS Statistics,https://stats.lineageos.org,163,pentagrama,91,https://news.ycombinator.com/item?id=48826329,2026-07-08T15:59:16+00:00
48761868,"The difference between ""today's task"" and ""accretive work""",https://pluralistic.net/2026/07/02/canonization/,110,hn_acker,59,https://news.ycombinator.com/item?id=48761868,2026-07-08T15:59:16+00:00
48756578,Herdr: One terminal to rule them all,https://herdr.dev/,360,handfuloflight,151,https://news.ycombinator.com/item?id=48756578,2026-07-08T15:59:16+00:00
