id,title,url,points,author,comments,hn_link,scraped_at
49765348,Laya the open source version of Jev,https://laya.convaiinnovations.com/,547,nandakishor_ml,139,https://news.ycombinator.com/item?id=49765348,2026-09-19T16:58:32+00:00
49764791,AI-generated posters don’t have to be horrible,https://john.hartnup.uk/2026/06/07/ai-event-posters.html,753,ereiamjh,450,https://news.ycombinator.com/item?id=49764791,2026-09-19T16:58:32+00:00
49763697,"Human brain is two separate organs, Stanford Medicine-led research finds",https://med.stanford.edu/news/all-news/2026/09/two-separate-brains.html,491,emigre,179,https://news.ycombinator.com/item?id=49763697,2026-09-19T16:58:32+00:00
49720143,“The Secret Life of Circuits” is here,https://blog.coredump.cx/p/the-secret-life-of-circuits-is-here,191,surprisetalk,51,https://news.ycombinator.com/item?id=49720143,2026-09-19T16:58:32+00:00
49758736,Android 17 is the first since 3.x to add new APIs without releasing to the AOSP,https://grapheneos.social/@GrapheneOS/117282080803799576,986,theanonymousone,549,https://news.ycombinator.com/item?id=49758736,2026-09-19T16:58:32+00:00
49763296,San Francisco Onion Futures Company,https://onionfutures.com/,305,z-mach9,115,https://news.ycombinator.com/item?id=49763296,2026-09-19T16:58:32+00:00
49763987,GPT-6 Astra Solves a WWI German Radio Cipher,https://www.prinzai.com/p/gpt-6-astra-solves-a-wwi-german-radio,254,nsoonhui,132,https://news.ycombinator.com/item?id=49763987,2026-09-19T16:58:32+00:00
49763928,"If math is more than proof, we need to better celebrate the rest of it",https://terrytao.wordpress.com/2026/09/18/if-math-is-more-than-proof-we-need-to-better-celebrate-the-rest-of-it/,233,num42,189,https://news.ycombinator.com/item?id=49763928,2026-09-19T16:58:32+00:00
49766637,"What Zig felt like, coming from Rust",https://besok.github.io/posts/what-zig-felt-like-coming-from-rust/,101,ksec,105,https://news.ycombinator.com/item?id=49766637,2026-09-19T16:58:32+00:00
49754785,Cloudflare Quick Tunnels,https://try.cloudflare.com/,775,jcbhmr,301,https://news.ycombinator.com/item?id=49754785,2026-09-19T16:58:32+00:00
49747070,How to Write with an LLM,https://sockpuppet.org/blog/2026/09/17/how-to-write-with-an-llm/,560,joeriddles,360,https://news.ycombinator.com/item?id=49747070,2026-09-19T16:58:32+00:00
49730069,You can run Git on object storage if you re-make packfiles,https://www.tigrisdata.com/blog/objgit-packfiles/,103,evacchi,24,https://news.ycombinator.com/item?id=49730069,2026-09-19T16:58:32+00:00
49758580,Saving another 100TB of RAM,https://blog.cloudflare.com/saving-100-tb-of-ram-with-math/,421,f311a,89,https://news.ycombinator.com/item?id=49758580,2026-09-19T16:58:32+00:00
49762744,SDCC – Small Device C Compiler,https://sdcc.sourceforge.net/,113,lioeters,23,https://news.ycombinator.com/item?id=49762744,2026-09-19T16:58:32+00:00
49762687,Science Is Open Software,https://jepedersen.dk/blog/202505_research/,136,jegp,51,https://news.ycombinator.com/item?id=49762687,2026-09-19T16:58:32+00:00
49734131,Why building a Rust LSP is hard,https://rust-glancer.github.io/blog/why-lsp-is-hard/,118,agluszak,44,https://news.ycombinator.com/item?id=49734131,2026-09-19T16:58:32+00:00
49744704,The first new cat species discovered in 100 years,https://www.nationalgeographic.com/animals/article/meet-the-first-new-cat-species-discovered-in-100-years,318,ohjeez,122,https://news.ycombinator.com/item?id=49744704,2026-09-19T16:58:32+00:00
49752041,OpenJev,https://openjev.com/,669,ilreb,278,https://news.ycombinator.com/item?id=49752041,2026-09-19T16:58:32+00:00
