id,title,url,points,author,comments,hn_link,scraped_at
48583928,I found 10k GitHub repositories distributing Trojan malware,https://orchidfiles.com/github-repositories-distributing-malware/,264,theorchid,76,https://news.ycombinator.com/item?id=48583928,2026-06-18T16:53:40+00:00
48585866,"Ubiquiti: Enterprise NAS, Built on ZFS",https://blog.ui.com/article/introducing-enterprise-nas,104,ksec,73,https://news.ycombinator.com/item?id=48585866,2026-06-18T16:53:40+00:00
48585746,Swiss parliament lifts ban on new nuclear power plants,https://www.bluewin.ch/en/news/switzerland/parliament-lifts-ban-on-new-nuclear-power-plants-3257535.html,235,leonidasrup,121,https://news.ycombinator.com/item?id=48585746,2026-06-18T16:53:40+00:00
48583386,Hospitals and universities repurposing drugs at 90% lower cost,https://www.kcl.ac.uk/news/hospitals-and-universities-repurposing-drugs-at-90-lower-cost,176,giuliomagnifico,78,https://news.ycombinator.com/item?id=48583386,2026-06-18T16:53:40+00:00
48579650,Midjourney Medical,https://www.midjourney.com/medical/blogpost,1156,ricochet11,780,https://news.ycombinator.com/item?id=48579650,2026-06-18T16:53:40+00:00
48583606,Advanced Compilers: The Self-Guided Online Course,https://www.cs.cornell.edu/courses/cs6120/2025fa/self-guided/,142,ibobev,16,https://news.ycombinator.com/item?id=48583606,2026-06-18T16:53:40+00:00
48584135,Emacs 31 is around the corner: The changes I'm daily driving,https://www.rahuljuliato.com/posts/emacs-31-around-the-corner,286,frou_dh,134,https://news.ycombinator.com/item?id=48584135,2026-06-18T16:53:40+00:00
48584497,Has W Social switched to closed source?,https://blog.elenarossini.com/w-social-public-institutions-and-the-theater-of-european-digital-sovereignty/,124,nemoniac,72,https://news.ycombinator.com/item?id=48584497,2026-06-18T16:53:40+00:00
48583897,Modos Color Monitor Pushes E-Paper Displays Further,https://spectrum.ieee.org/modos-e-paper-monitor,104,Vinnl,30,https://news.ycombinator.com/item?id=48583897,2026-06-18T16:53:40+00:00
48581458,DeepSeek Introduces Vision,https://chat.deepseek.com/,363,RIshabh235,145,https://news.ycombinator.com/item?id=48581458,2026-06-18T16:53:40+00:00
48584207,Microsoft new Outlook takes 10 seconds to do what Outlook Classic does instantly,https://www.windowslatest.com/2026/06/15/microsofts-new-outlook-takes-10-seconds-to-do-what-outlook-classic-does-instantly-on-windows/,323,Adam-Hincu,232,https://news.ycombinator.com/item?id=48584207,2026-06-18T16:53:40+00:00
48583356,.gitignore Isn't the Only Way to Ignore Files in Git,https://nelson.cloud/.gitignore-isnt-the-only-way-to-ignore-files-in-git/,118,FergusArgyll,31,https://news.ycombinator.com/item?id=48583356,2026-06-18T16:53:40+00:00
48580209,"Local Qwen isn't a worse Opus, it's a different tool",https://blog.alexellis.io/local-ai-is-not-opus/,381,alphabettsy,213,https://news.ycombinator.com/item?id=48580209,2026-06-18T16:53:40+00:00
48586231,What was nice about the UI of Windows 2000,https://movq.de/blog/postings/2026-06-16/0/POSTING-en.html,108,npongratz,77,https://news.ycombinator.com/item?id=48586231,2026-06-18T16:53:40+00:00
48582320,AMD silently removes memory encryption from consumer Ryzen CPUs,https://www.tomshardware.com/pc-components/cpus/amd-silently-removes-memory-encryption-from-consumer-ryzen-cpus-leaving-users-unaware-that-they-may-be-vulnerable-security-feature-vanishes-after-newer-agesa-firmware-amd-engineers-go-radio-silent-when-pressed-about-the-change,344,lompad,170,https://news.ycombinator.com/item?id=48582320,2026-06-18T16:53:40+00:00
