id,title,url,points,author,comments,hn_link,scraped_at
49550772,.name Termination,https://neil.fraser.name/news/2026/09/03/,430,pavel_lishin,112,https://news.ycombinator.com/item?id=49550772,2026-09-03T17:27:54+00:00
49548395,Audacity 4.0,https://github.com/audacity/audacity/releases/tag/Audacity-4.0.0,832,ClydeN,183,https://news.ycombinator.com/item?id=49548395,2026-09-03T17:27:54+00:00
49549919,New York Times and The Athletic workers demand company scrap Kalshi deal,https://newsguild.org/new-york-times-and-the-athletic-workers-demand-company-scrap-kalshi-deal/,156,ChrisArchitect,87,https://news.ycombinator.com/item?id=49549919,2026-09-03T17:27:54+00:00
49550698,"Any Human Ever – One life, drawn at random from all who have ever lived",https://anyhumanever.com/,159,thinkingemote,82,https://news.ycombinator.com/item?id=49550698,2026-09-03T17:27:54+00:00
49551096,"Ask HN: Why are OpenAI, Claude, and Grok simultaneously down? Coincidence?",item?id=49551096,143,halcdev,110,https://news.ycombinator.com/item?id=49551096,2026-09-03T17:27:54+00:00
49551925,Sony makes bold claim about game ownership,https://aginggamer.net/game-industry/sony-makes-bold-claim-about-game-ownership/,114,speckx,133,https://news.ycombinator.com/item?id=49551925,2026-09-03T17:27:54+00:00
49548452,Google Antigravity TOS: 3rd party usage can get Google account suspended,https://twitter.com/GergelyOrosz/status/2095453567955968398,131,tosh,82,https://news.ycombinator.com/item?id=49548452,2026-09-03T17:27:54+00:00
49546753,Pre-Release of Polars 2.0,https://pola.rs/posts/announcing-polars-2/,336,komape,107,https://news.ycombinator.com/item?id=49546753,2026-09-03T17:27:54+00:00
49522137,The browser's main thread is expensive,https://kciter.so/posts/the-expensive-main-thread/en/,308,kciter,100,https://news.ycombinator.com/item?id=49522137,2026-09-03T17:27:54+00:00
49548952,Nvidia to Acquire Hugging Face,https://blogs.nvidia.com/blog/nvidia-to-acquire-hugging-face/,234,tosh,67,https://news.ycombinator.com/item?id=49548952,2026-09-03T17:27:54+00:00
49521264,Invisible Companies,https://colossus.com/article/invisible-companies/,132,ltononro,39,https://news.ycombinator.com/item?id=49521264,2026-09-03T17:27:54+00:00
49492796,What I Learned from My Mom (1941-2026),https://experimentalliving.substack.com/p/what-i-learned-from-my-mom-1941-2026,217,NaOH,9,https://news.ycombinator.com/item?id=49492796,2026-09-03T17:27:54+00:00
49537553,Gemini 3.8 Flash and 3.8 Flash Cyber,https://blog.google/innovation-and-ai/models-and-research/gemini-models/3-8-flash-and-3-8-flash-cyber/,1132,bratao,639,https://news.ycombinator.com/item?id=49537553,2026-09-03T17:27:54+00:00
49541256,Muse Spark 1.3,https://developer.meta.com/ai/models/muse-spark/,670,bvaldivielso,435,https://news.ycombinator.com/item?id=49541256,2026-09-03T17:27:54+00:00
49551589,Grok outage,https://status.x.ai/,141,samaysharma,125,https://news.ycombinator.com/item?id=49551589,2026-09-03T17:27:54+00:00
49537131,Google avoids a breakup of its ad tech business,https://www.nytimes.com/2026/09/02/technology/google-ad-tech-remedies.html,463,donohoe,329,https://news.ycombinator.com/item?id=49537131,2026-09-03T17:27:54+00:00
49543530,Launch HN: RonanRX (YC S26) – Personalized Peptides and GLP-1s,item?id=49543530,108,lloydarmbrust,79,https://news.ycombinator.com/item?id=49543530,2026-09-03T17:27:54+00:00
49511493,The Computer Museum of America reclamation project,https://computer-museum.org/wp/,101,rbanffy,39,https://news.ycombinator.com/item?id=49511493,2026-09-03T17:27:54+00:00
49508405,Holden's Lightning Flight,https://en.wikipedia.org/wiki/Holden%27s_Lightning_flight,217,ColinWright,47,https://news.ycombinator.com/item?id=49508405,2026-09-03T17:27:54+00:00
