id,title,url,points,author,comments,hn_link,scraped_at
48945241,AWS: Inaccurate Estimated Billing Data – $1.7 billion,item?id=48945241,247,nprateem,199,https://news.ycombinator.com/item?id=48945241,2026-07-17T15:09:46+00:00
48943745,EEG shows brain can simultaneous encode two speech streams,https://journals.plos.org/plosbiology/article?id=10.1371/journal.pbio.3003876,187,giuliomagnifico,121,https://news.ycombinator.com/item?id=48943745,2026-07-17T15:09:46+00:00
48946303,Apple targets dozens of OpenAI employees with legal letters,https://www.ft.com/content/1b8c9d52-88a9-426b-ba47-f1811f859166,168,merksittich,117,https://news.ycombinator.com/item?id=48946303,2026-07-17T15:09:46+00:00
48943174,Pebble Mega Update – July 2026,https://repebble.com/blog/pebble-mega-update-july-2026,200,crazysaem,111,https://news.ycombinator.com/item?id=48943174,2026-07-17T15:09:46+00:00
48943142,"How Has Roman Concrete Lasted for Millennia? 1,900-Year-Old Latrine Offers Clues",https://www.smithsonianmag.com/smart-news/how-has-roman-concrete-lasted-for-millennia-a-1900-year-old-latrine-offers-new-clues-about-the-materials-impressive-durability-180989115/,205,divbzero,157,https://news.ycombinator.com/item?id=48943142,2026-07-17T15:09:46+00:00
48946010,Evidence of inconsistencies in evaluation process and selection of winners,https://www.kaggle.com/competitions/kaggle-measuring-agi/discussion/724918#3498423,385,twerkmeister,226,https://news.ycombinator.com/item?id=48946010,2026-07-17T15:09:46+00:00
48936426,Microsoft Comic Chat is now open source,https://opensource.microsoft.com/blog/2026/07/16/microsoft-comic-chat-is-now-open-source/,749,jervant,161,https://news.ycombinator.com/item?id=48936426,2026-07-17T15:09:46+00:00
48936584,Decoy Font,https://www.mixfont.com/experiments/decoy-font,635,ray__,146,https://news.ycombinator.com/item?id=48936584,2026-07-17T15:09:46+00:00
48935342,Kimi K3: Open Frontier Intelligence,https://www.kimi.com/blog/kimi-k3,1855,vincent_s,1100,https://news.ycombinator.com/item?id=48935342,2026-07-17T15:09:46+00:00
48862165,An Engineer's Guide to USB Typе-С (2024),https://www.ti.com/lit/eb/slyy228/slyy228.pdf?ts=1759892558029,238,gregsadetsky,38,https://news.ycombinator.com/item?id=48862165,2026-07-17T15:09:46+00:00
48939662,LM Studio Bionic: the AI agent for open models,https://lmstudio.ai/blog/introducing-lm-studio-bionic,295,minimaxir,106,https://news.ycombinator.com/item?id=48939662,2026-07-17T15:09:46+00:00
48939524,$100 AI Music Video: Claude Fable 5 vs. GPT-5.6 Sol,https://www.tryai.dev/blog/ai-music-video-arena-claude-vs-gpt-5.6,333,hershyb_,454,https://news.ycombinator.com/item?id=48939524,2026-07-17T15:09:46+00:00
48895199,Solod: Go can be a better C,https://solod.dev,184,koeng,112,https://news.ycombinator.com/item?id=48895199,2026-07-17T15:09:46+00:00
48945681,Ask HN: Any AWS billing issues known? Amazon forecast of 3 billion dollars,item?id=48945681,170,mstolpm,85,https://news.ycombinator.com/item?id=48945681,2026-07-17T15:09:46+00:00
