id,title,url,points,author,comments,hn_link,scraped_at
49386163,DeepSeek-v4-flash-vision-exp,https://api-docs.deepseek.com/guides/vision/,272,dares2573,76,https://news.ycombinator.com/item?id=49386163,2026-08-21T14:29:14+00:00
49385994,AI companies destroy physical books – let's scan rare books before it's too late,https://annas-archive.pk/blog/physical-destruction.html,340,darccio,259,https://news.ycombinator.com/item?id=49385994,2026-08-21T14:29:14+00:00
49387497,Grand jury declines to indict Ohio man charged with destroying Flock camera,https://san.com/cc/grand-jury-declines-to-indict-ohio-man-charged-with-destroying-flock-camera/,178,throw7,65,https://news.ycombinator.com/item?id=49387497,2026-08-21T14:29:14+00:00
49385860,"Small, native web tricks worth remembering",https://htmlcat.net/,152,marcomezzavilla,35,https://news.ycombinator.com/item?id=49385860,2026-08-21T14:29:14+00:00
49384896,The Lost Treasure of Sid Meier's Pirates,https://remapradio.com/articles/the-lost-treasure-of-sid-meiers-pirates/,188,spankibalt,106,https://news.ycombinator.com/item?id=49384896,2026-08-21T14:29:14+00:00
49384716,We Rebuilt the Linux MicroVM Stack on Apple Silicon,https://encore.dev/blog/firecracker-apple-silicon,123,signa11,67,https://news.ycombinator.com/item?id=49384716,2026-08-21T14:29:14+00:00
49378957,The August 17 outage,https://github.blog/news-insights/company-news/the-august-17-outage-and-the-work-ahead/,602,0xedb,692,https://news.ycombinator.com/item?id=49378957,2026-08-21T14:29:14+00:00
49347543,I like 'em thick: an apology to my English teachers,https://www.experimental-history.com/p/i-like-em-thick,812,Ariarule,327,https://news.ycombinator.com/item?id=49347543,2026-08-21T14:29:14+00:00
49362689,HTML Can Do That,https://chrisburnell.com/html-can-do-that/,933,encyclopedism,210,https://news.ycombinator.com/item?id=49362689,2026-08-21T14:29:14+00:00
49374269,Malicious Rust crate Arrayref runs a build-time payload,https://safedep.io/arrayref-proc-macro1-rust-build-time-malware/,531,abhisek,463,https://news.ycombinator.com/item?id=49374269,2026-08-21T14:29:14+00:00
