id,title,url,points,author,comments,hn_link,scraped_at
49330684,Incident with Github.com,https://www.githubstatus.com/incidents/zkxwbgr0cnmx,298,kevcampb,231,https://news.ycombinator.com/item?id=49330684,2026-08-17T14:21:43+00:00
49324985,"Qwen 3.8 27B is excellent, but it defaults to overthinking things",https://simonwillison.net/2026/Aug/16/qwen-38-27b/,650,bilsbie,307,https://news.ycombinator.com/item?id=49324985,2026-08-17T14:21:43+00:00
49325789,On A.I. regulation and messaging,https://twitter.com/DarioAmodei/status/2088758816376807762,161,jacquesm,316,https://news.ycombinator.com/item?id=49325789,2026-08-17T14:21:43+00:00
49324087,Anthropic's 'watermark' text adulteration in Claude is a perversion of writing,https://daringfireball.net/2026/08/anthropics_watermark_text_adulteration_in_claude_is_a_perversion_of_writing,506,ropbear,460,https://news.ycombinator.com/item?id=49324087,2026-08-17T14:21:43+00:00
49321717,A third world engineer responds to “RISC-V: They should have known better”,https://rvembedded.com/blog_post/12/,569,Narishma,291,https://news.ycombinator.com/item?id=49321717,2026-08-17T14:21:43+00:00
49326816,Linear algebra done right,https://linear.axler.net/,147,the-mitr,56,https://news.ycombinator.com/item?id=49326816,2026-08-17T14:21:43+00:00
49325061,Reticulum – Decentralized Mesh Network,https://reticulum.network/,172,sudo_cowsay,59,https://news.ycombinator.com/item?id=49325061,2026-08-17T14:21:43+00:00
49319556,Claude: System Prompts,https://platform.claude.com/docs/en/release-notes/system-prompts,715,tosh,271,https://news.ycombinator.com/item?id=49319556,2026-08-17T14:21:43+00:00
49325714,AGI-64 Brings Sierra Adventures to the Commodore 64,https://meanhamster.com/news/agi-64-brings-sierra-adventures-to-the-commodore-64,113,erickhill,15,https://news.ycombinator.com/item?id=49325714,2026-08-17T14:21:43+00:00
49290545,How do I permanently disable random Google Photos popup to backup photos? (2024),https://support.google.com/photos/thread/256212140/how-do-i-permanently-disable-google-photos-pop-up-prompt-to-backup-my-photos-i?hl=en,178,dt3ft,123,https://news.ycombinator.com/item?id=49290545,2026-08-17T14:21:43+00:00
49325384,Rhombus 1.1 is now available,https://blog.racket-lang.org/2026/08/rhombus-v1.1.html,104,spdegabrielle,30,https://news.ycombinator.com/item?id=49325384,2026-08-17T14:21:43+00:00
49285096,SIMD in the 90s: Programming Intel's Pentium MMX,https://pikuma.com/blog/programming-intel-pentium-mmx-simd,134,ibobev,58,https://news.ycombinator.com/item?id=49285096,2026-08-17T14:21:43+00:00
