id,title,url,points,author,comments,hn_link,scraped_at
49154332,Critical CVE issued for hallucinated SQLite vulnerability,https://research.jfrog.com/post/sqlite-critical-cves-or-llm-slops/,536,ymir_e,177,https://news.ycombinator.com/item?id=49154332,2026-08-03T16:19:02+00:00
49156111,Devtools must be open source,https://blog.exe.dev/devtools-must-be-open-source,116,bryanmikaelian,38,https://news.ycombinator.com/item?id=49156111,2026-08-03T16:19:02+00:00
49155629,"MiniMax H3 Day-0 Support in ComfyUI: Open Weights, Native Audio, and 2K Video",https://blog.comfy.org/p/minimax-h3-day-0-support-in-comfyui,119,vblanco,42,https://news.ycombinator.com/item?id=49155629,2026-08-03T16:19:02+00:00
49151933,Don't be a meat proxy,https://gruhn.me/blog/2026-08-03/,1333,ngruhn,561,https://news.ycombinator.com/item?id=49151933,2026-08-03T16:19:02+00:00
49150470,Qwen3.8-Max: A New Bar for Coding and Cowork,https://qwen.ai/blog?id=qwen3.8,899,ai2027,460,https://news.ycombinator.com/item?id=49150470,2026-08-03T16:19:02+00:00
49154228,AirLLM 70B inference with single 4GB GPU,https://github.com/lyogavin/airllm,101,Anon84,38,https://news.ycombinator.com/item?id=49154228,2026-08-03T16:19:02+00:00
49152842,Bonsai: Janestreet's UI Library,https://github.com/janestreet/bonsai,196,KolmogorovComp,73,https://news.ycombinator.com/item?id=49152842,2026-08-03T16:19:02+00:00
49125168,The Abandoned Fish Sauce Terrorizing a Small Canadian Town,https://defector.com/abandoned-fish-sauce-canada-interview,133,ohjeez,95,https://news.ycombinator.com/item?id=49125168,2026-08-03T16:19:02+00:00
49153374,Prevent cognitive debt by manually retyping LLM-generated code,https://ankursethi.com/blog/prevent-cognitive-debt-by-manually-retyping-llm-generated-code/,261,mpweiher,222,https://news.ycombinator.com/item?id=49153374,2026-08-03T16:19:02+00:00
49152023,Rust project goals: Immobile types and guaranteed destructors,https://github.com/rust-lang/rust-project-goals/blob/main/src/2026/move-trait.md,174,paavohtl,63,https://news.ycombinator.com/item?id=49152023,2026-08-03T16:19:02+00:00
49149966,Show HN: Isopolis – Isometric pixel map of SF,https://sf.isopolis.city/,304,nuwandavek,68,https://news.ycombinator.com/item?id=49149966,2026-08-03T16:19:02+00:00
49125065,Why we write our own C and C++ inference engines,https://localai.io/blog/why-we-write-our-own-engines/,104,eatonphil,44,https://news.ycombinator.com/item?id=49125065,2026-08-03T16:19:02+00:00
