id,title,url,points,author,comments,hn_link,scraped_at
48542480,Iroh 1.0,https://www.iroh.computer/blog/v1,504,chadfowler,174,https://news.ycombinator.com/item?id=48542480,2026-06-15T18:22:35+00:00
48543475,TinyWind: A pixel pirate sailing game with real wind physics (380k+ kms sailed),https://tinywind.io,194,tinywind,43,https://news.ycombinator.com/item?id=48543475,2026-06-15T18:22:35+00:00
48542100,Ask HN: Has anyone replaced Claude/GPT with a local model for daily coding?,item?id=48542100,129,cloudking,82,https://news.ycombinator.com/item?id=48542100,2026-06-15T18:22:35+00:00
48540499,Fox to buy Roku,https://www.wsj.com/business/deals/fox-roku-deal-f6e564f9,165,thm,223,https://news.ycombinator.com/item?id=48540499,2026-06-15T18:22:35+00:00
48542132,Copper transport drug restores memory and clears toxic Alzheimer's proteins,https://www.monash.edu/news/articles/copper-drug-restores-memory-and-clears-toxic-alzheimers-proteins,141,bookofjoe,51,https://news.ycombinator.com/item?id=48542132,2026-06-15T18:22:35+00:00
48540844,Hetzner Price Adjustment,https://docs.hetzner.com/general/infrastructure-and-availability/price-adjustment/#cloud-servers,107,tuhtah,251,https://news.ycombinator.com/item?id=48540844,2026-06-15T18:22:35+00:00
48540854,CrankGPT,https://crankgpt.com,449,rishikeshs,182,https://news.ycombinator.com/item?id=48540854,2026-06-15T18:22:35+00:00
48533848,Your ePub Is fine,https://andreklein.net/your-epub-is-fine-kobo-disagrees-blame-adobe/,839,sohkamyung,282,https://news.ycombinator.com/item?id=48533848,2026-06-15T18:22:35+00:00
48536776,Apple Foundation Models,https://platform.claude.com/docs/en/cli-sdks-libraries/libraries/apple-foundation-models,409,MehrdadKhnzd,194,https://news.ycombinator.com/item?id=48536776,2026-06-15T18:22:35+00:00
48485527,Teenagers Stayed Overnight at Their School and Found Hidden Ancient Roman Ruins,https://www.smithsonianmag.com/smart-news/these-italian-teenagers-stayed-overnight-at-their-school-they-found-ancient-roman-ruins-hidden-in-the-basement-180988917/,133,thunderbong,69,https://news.ycombinator.com/item?id=48485527,2026-06-15T18:22:35+00:00
48537641,Openrouter Fusion API,https://openrouter.ai/openrouter/fusion,172,tdchaitanya,64,https://news.ycombinator.com/item?id=48537641,2026-06-15T18:22:35+00:00
48535886,Even more batteries included with Emacs,https://karthinks.com/software/even-more-batteries-included-with-emacs/,321,signa11,113,https://news.ycombinator.com/item?id=48535886,2026-06-15T18:22:35+00:00
48537512,Improvement in advanced Alzheimer’s disease following high-dose psilocybin,https://www.frontiersin.org/journals/neuroscience/articles/10.3389/fnins.2026.1813281/full,147,cl3misch,112,https://news.ycombinator.com/item?id=48537512,2026-06-15T18:22:35+00:00
48529990,Show HN: Kage – Shadow any website to a single binary for offline viewing,https://github.com/tamnd/kage,660,tamnd,130,https://news.ycombinator.com/item?id=48529990,2026-06-15T18:22:35+00:00
48540126,Salesforce to Acquire Fin (formerly Intercom) for $3.6B,https://www.salesforce.com/news/press-releases/2026/06/15/salesforce-signs-definitive-agreement-to-acquire-fin/?bc=HL,228,colesantiago,181,https://news.ycombinator.com/item?id=48540126,2026-06-15T18:22:35+00:00
