id,title,url,points,author,comments,hn_link,scraped_at
49360242,GrapheneOS in 2027 available on high-end Motorola phones,https://grapheneos.social/@GrapheneOS/117078064184215730,278,exceptione,157,https://news.ycombinator.com/item?id=49360242,2026-08-19T14:27:21+00:00
49360545,Geolocating a random island using geometry and CUDA programming,https://yassa9.github.io/osint/gralhix-004/,113,yassa9,27,https://news.ycombinator.com/item?id=49360545,2026-08-19T14:27:21+00:00
49360015,A joke domain purchase turned in geopolitical warfare,https://sprocketfox.io/xssfox/2026/08/19/sondehub-and-war/,108,kareiva,9,https://news.ycombinator.com/item?id=49360015,2026-08-19T14:27:21+00:00
49355606,OpenLogi,https://openlogi.org/en,1126,amatheus,318,https://news.ycombinator.com/item?id=49355606,2026-08-19T14:27:21+00:00
49359425,Air Theremin – a browser theremin you play by waving at your webcam,https://theremin.bizibah.com/,117,gurov,55,https://news.ycombinator.com/item?id=49359425,2026-08-19T14:27:21+00:00
49354949,Cerebras CS-4,https://www.cerebras.ai/cs4,377,sunils34,228,https://news.ycombinator.com/item?id=49354949,2026-08-19T14:27:21+00:00
49321298,Being ambitious and being a dad,https://nicholascharriere.com/blog/being-ambitious-and-being-a-dad/,707,nichochar,526,https://news.ycombinator.com/item?id=49321298,2026-08-19T14:27:21+00:00
49306207,Supersonic Trebuchet [video],https://www.youtube.com/watch?v=Co57SfcT-h0,185,CharlesW,78,https://news.ycombinator.com/item?id=49306207,2026-08-19T14:27:21+00:00
49355968,Palomar: A registry of Lean verified mathematics,https://terrytao.wordpress.com/2026/08/18/palomar-a-registry-of-lean-verified-mathematics/,141,matt_d,32,https://news.ycombinator.com/item?id=49355968,2026-08-19T14:27:21+00:00
49353221,A 3D fruit fly on macOS desktop powered by the real FlyWire connectome,https://github.com/DenisSergeevitch/desktop-fly,336,phoenix120,148,https://news.ycombinator.com/item?id=49353221,2026-08-19T14:27:21+00:00
49349984,How does IKEA come up with names for its products?,https://www.ikea.com/se/en/customer-service/knowledge/articles/6f564c4d-2ccc-46de-b643-545a3948dc79.html,407,NaOH,284,https://news.ycombinator.com/item?id=49349984,2026-08-19T14:27:21+00:00
49358327,"The Mojo language (by Modular, now Qualcomm) is now open-source",https://www.modular.com/blog/modcon-announcements,145,flaburgan,54,https://news.ycombinator.com/item?id=49358327,2026-08-19T14:27:21+00:00
49311814,"A 25-year-old video patent just expired, ending a legal headache for Linux",https://www.xda-developers.com/25-year-old-brazilian-video-patent-expired-legal-headache-linux/,255,theanonymousone,123,https://news.ycombinator.com/item?id=49311814,2026-08-19T14:27:21+00:00
49342472,Finger: the 1971 social network that never died,https://en.andros.dev/blog/54572bc7/finger-the-1971-social-network-that-never-died/,263,andros,86,https://news.ycombinator.com/item?id=49342472,2026-08-19T14:27:21+00:00
49354613,Solo – a .so loader for static Linux binaries,https://github.com/pg83/solo,168,zX41ZdbW,194,https://news.ycombinator.com/item?id=49354613,2026-08-19T14:27:21+00:00
49344643,Claude writing a macOS driver for my obscure HP printer built only for Windows,https://twitter.com/kuberwastaken/status/2089377982536388964,259,porridgeraisin,188,https://news.ycombinator.com/item?id=49344643,2026-08-19T14:27:21+00:00
49349898,Turbovec – Google's TurboQuant for vector search in Rust,https://github.com/RyanCodrai/turbovec,274,fittingopposite,32,https://news.ycombinator.com/item?id=49349898,2026-08-19T14:27:21+00:00
49345263,The Amazon tax,https://seths.blog/2026/08/the-amazon-tax/,1275,herbertl,649,https://news.ycombinator.com/item?id=49345263,2026-08-19T14:27:21+00:00
49355607,Show HN: Automatically detect and patch walking-dead states in Sierra games,https://github.com/katiahayati/lucasartsifier/,113,wkfauna,51,https://news.ycombinator.com/item?id=49355607,2026-08-19T14:27:21+00:00
49355105,Scientists stunned by children's lung recovery in ultra low emission zone,https://www.bbc.com/news/articles/c1l1r1zne1ro,351,dabinat,297,https://news.ycombinator.com/item?id=49355105,2026-08-19T14:27:21+00:00
49348912,And then the men with guns tell you to do it anyway,https://shkspr.mobi/blog/2026/08/and-then-the-men-with-guns-tell-you-to-do-it-anyway/,378,_djo_,289,https://news.ycombinator.com/item?id=49348912,2026-08-19T14:27:21+00:00
