id,title,url,points,author,comments,hn_link,scraped_at
48871470,"Networking and the Internet, from First Principles",https://fazamhd.com/mental-models/networking/,118,faza,41,https://news.ycombinator.com/item?id=48871470,2026-07-11T14:48:25+00:00
48866134,"Einstein's relativity rules chemical bonds in heavy elements, new research shows",https://www.brown.edu/news/2026-07-09/chemical-bonds-relativity,314,hhs,135,https://news.ycombinator.com/item?id=48866134,2026-07-11T14:48:25+00:00
48861717,QuadRF can spot drones and see WiFi through my wall,https://www.jeffgeerling.com/blog/2026/quadrf-can-spot-drones-and-see-wifi-through-my-wall/,652,speckx,216,https://news.ycombinator.com/item?id=48861717,2026-07-11T14:48:25+00:00
48865019,"Apple sues OpenAI, accuses ex-employees of stealing trade secrets",https://9to5mac.com/2026/07/10/apple-sues-openai-trade-secret-theft/,1297,stock_toaster,697,https://news.ycombinator.com/item?id=48865019,2026-07-11T14:48:25+00:00
48864252,An update on residential proxies and the scraper situation,https://lwn.net/SubscriberLink/1080822/990a8a5e2d379085/,253,chmaynard,259,https://news.ycombinator.com/item?id=48864252,2026-07-11T14:48:25+00:00
48817539,An iroh powered smart fan,https://www.iroh.computer/blog/an-iroh-powered-smart-fan,137,surprisetalk,41,https://news.ycombinator.com/item?id=48817539,2026-07-11T14:48:25+00:00
48863064,SpaceX wants to launch 100k more Starlink satellites for 100x the bandwidth,https://www.zdnet.com/home-and-office/networking/spacex-wants-to-launch-100000-more-starlink-satellites/,233,CrankyBear,801,https://news.ycombinator.com/item?id=48863064,2026-07-11T14:48:25+00:00
48858121,Good Tools Are Invisible,https://www.gingerbill.org/article/2026/07/10/good-tools-are-invisible/,492,theanonymousone,223,https://news.ycombinator.com/item?id=48858121,2026-07-11T14:48:25+00:00
48848425,AI 2040: Plan A,https://ai-2040.com/,329,kschaul,365,https://news.ycombinator.com/item?id=48848425,2026-07-11T14:48:25+00:00
48868996,The vintage beauty of Soviet control rooms (2018),https://designyoutrust.com/2018/01/vintage-beauty-soviet-control-rooms/,156,mvdtnz,51,https://news.ycombinator.com/item?id=48868996,2026-07-11T14:48:25+00:00
48858737,Late Bronze Age Collapse,https://acoup.blog/2026/01/30/collections-the-late-bronze-age-collapse-a-very-brief-introduction/,393,dmonay,273,https://news.ycombinator.com/item?id=48858737,2026-07-11T14:48:25+00:00
48862365,The tech of 'Terminator 2' – an oral history (2017),https://vfxblog.com/2017/08/23/the-tech-of-terminator-2-an-oral-history/,236,markus_zhang,81,https://news.ycombinator.com/item?id=48862365,2026-07-11T14:48:25+00:00
48795900,Combustion engine web-based simulator,https://combustionlab.net,208,mytuny,70,https://news.ycombinator.com/item?id=48795900,2026-07-11T14:48:25+00:00
48859673,"After 7 years in production, Scarf has reluctantly moved away from Haskell",https://avi.press/posts/2026-07-10-after-7-years-in-production-scarf-has-reluctantly-moved-away-from-haskell.html,183,aviaviavi,224,https://news.ycombinator.com/item?id=48859673,2026-07-11T14:48:25+00:00
48810543,Alternate clock designs and time systems,https://serialc.github.io/altClocks/,174,ethanpil,99,https://news.ycombinator.com/item?id=48810543,2026-07-11T14:48:25+00:00
48814170,Inference Optimization for MiMo v2.5: Pushing Hybrid SWA Efficiency to the Limit,https://mimo.xiaomi.com/blog/mimo-v2-5-inference,100,theanonymousone,38,https://news.ycombinator.com/item?id=48814170,2026-07-11T14:48:25+00:00
48862252,Snails' teeth beats spider silk as nature's strongest material (2015),https://www.smithsonianmag.com/smart-news/spider-silk-loses-top-spot-natures-strongest-material-snails-teeth-180954346/,211,simonebrunozzi,159,https://news.ycombinator.com/item?id=48862252,2026-07-11T14:48:25+00:00
48842459,Show HN: Getting GLM 5.2 running on my slow computer,https://github.com/JustVugg/colibri,874,vforno,220,https://news.ycombinator.com/item?id=48842459,2026-07-11T14:48:25+00:00
48863464,New York City to ban deceptive subscription practices,https://www.theguardian.com/us-news/2026/jul/10/new-york-city-deceptive-subscriptions-ban,577,randycupertino,286,https://news.ycombinator.com/item?id=48863464,2026-07-11T14:48:25+00:00
48863490,GPT-5.6 Sol Ultra produces proof of the Cycle Double Cover Conjecture [pdf],https://cdn.openai.com/pdf/04d1d1e4-bc75-476a-97cf-49055cd98d31/cdc_proof.pdf,489,scrlk,402,https://news.ycombinator.com/item?id=48863490,2026-07-11T14:48:25+00:00
