id,title,url,points,author,comments,hn_link,scraped_at
49398152,Munder Difflin – Agent harness to run an office of your clones,https://munderdiffl.in/,120,simonpure,37,https://news.ycombinator.com/item?id=49398152,2026-08-22T14:15:50+00:00
49393052,Rust Glancer: Rust LSP using 100x less RAM,https://rust-glancer.github.io/blog/hello-world/,320,matklad,63,https://news.ycombinator.com/item?id=49393052,2026-08-22T14:15:50+00:00
49398304,Canada suspends trade negotiations with USA and match tariffs dollar for dollar,https://www.pm.gc.ca/en/news/statements/2026/08/21/statement-prime-minister-carney-canada-us-trade-negotiations,504,backlit4034,411,https://news.ycombinator.com/item?id=49398304,2026-08-22T14:15:50+00:00
49389430,Felony Bench,https://www.felonybench.com/,769,colinprince,300,https://news.ycombinator.com/item?id=49389430,2026-08-22T14:15:50+00:00
49390427,Kobo can run apps now,https://bandarlabs.github.io/Cobalt/,595,thepoet,193,https://news.ycombinator.com/item?id=49390427,2026-08-22T14:15:50+00:00
49386895,Felony charges for citizen deleting phone data at US Border,https://www.nytimes.com/2026/08/21/us/politics/samuel-tunick-deleted-phone-felony.html,891,floathub,1051,https://news.ycombinator.com/item?id=49386895,2026-08-22T14:15:50+00:00
49387570,I accidentally logged hundreds of thousands of phone calls to military bases,https://lina.sh/blog/hijacking-e164-arpa,596,gavide,75,https://news.ycombinator.com/item?id=49387570,2026-08-22T14:15:50+00:00
49395628,There's no reason for software to be slow anymore,https://danluu.com/perf-opt/,525,Jach,377,https://news.ycombinator.com/item?id=49395628,2026-08-22T14:15:50+00:00
49384210,Stop Making TUIs,https://sockpuppet.org/blog/2026/08/20/stop-making-tuis/,235,underdeserver,317,https://news.ycombinator.com/item?id=49384210,2026-08-22T14:15:50+00:00
49388154,Kagi added a setting for removing paywalled links from search results,https://kagi.com/changelog#11296,1180,speckx,371,https://news.ycombinator.com/item?id=49388154,2026-08-22T14:15:50+00:00
49388694,Zig’s io.threaded is neat,https://matklad.github.io/2026/08/06/neat-io-threaded.html,107,chilipepperhott,61,https://news.ycombinator.com/item?id=49388694,2026-08-22T14:15:50+00:00
49394496,Three important steps in my maturation process,https://thomasdullien.github.io/posts/2026-08-21-three-important-steps-in-my-maturation-process/,179,tdullien,81,https://news.ycombinator.com/item?id=49394496,2026-08-22T14:15:50+00:00
49391553,OTel isn’t going well,https://matduggan.com/otel-isnt-going-well-and-i-made-a-spreadsheet-about-it/,162,hn_acker,65,https://news.ycombinator.com/item?id=49391553,2026-08-22T14:15:50+00:00
49392200,Scientists release biggest 2D map of the universe,https://newscenter.lbl.gov/2026/08/10/scientists-release-biggest-2d-map-of-the-universe/,223,NKosmatos,60,https://news.ycombinator.com/item?id=49392200,2026-08-22T14:15:50+00:00
49357530,"AI boosted homework scores, then exam scores dropped: study",https://www.economist.com/graphic-detail/2026/08/18/does-ai-stop-children-from-learning,335,dash2,340,https://news.ycombinator.com/item?id=49357530,2026-08-22T14:15:50+00:00
49388752,Claudette: Make Claude stop talking like a BuzzFeed article,https://github.com/adnanakil/nobuzz/blob/main/README.md,313,aakil,198,https://news.ycombinator.com/item?id=49388752,2026-08-22T14:15:50+00:00
49386699,I'm becoming AI-blind,https://cymerys.com/w/im-becoming-ai-blind,423,rcymerys,427,https://news.ycombinator.com/item?id=49386699,2026-08-22T14:15:50+00:00
49327408,People of ACM – Russ Cox,https://www.acm.org/articles/people-of-acm/2026/russ-cox,147,signa11,14,https://news.ycombinator.com/item?id=49327408,2026-08-22T14:15:50+00:00
49376769,Everyone says assembly is untyped—everyone is wrong,https://www.gingerbill.org/article/2026/08/20/designing-odins-inline-asm/,113,adamrezich,49,https://news.ycombinator.com/item?id=49376769,2026-08-22T14:15:50+00:00
49380303,Early-life stress leaves a 'scar' inside brain cells in mice,https://medicine.washu.edu/news/how-early-life-stress-leaves-a-scar-inside-brain-cells/,106,gmays,50,https://news.ycombinator.com/item?id=49380303,2026-08-22T14:15:50+00:00
49387525,New Worlds: We are living in the future of J.G. Ballard or William Gibson,https://precastreinforced.co.uk/2026/08/16/new-worlds/,262,speckx,169,https://news.ycombinator.com/item?id=49387525,2026-08-22T14:15:50+00:00
