id,title,url,points,author,comments,hn_link,scraped_at
48168221,I don't think AI will make your processes go faster,https://frederickvanbrabant.com/blog/2026-05-15-i-dont-think-ai-will-make-your-processes-go-faster/,149,TheEdonian,93,https://news.ycombinator.com/item?id=48168221,2026-05-17T14:52:41+00:00
48168058,"Native all the way, until you need text",https://justsitandgrin.im/posts/native-all-the-way-until-you-need-text/,189,dive,122,https://news.ycombinator.com/item?id=48168058,2026-05-17T14:52:41+00:00
48168198,Apple Silicon costs more than OpenRouter,https://www.williamangel.net/blog/2026/05/17/offline-llm-energy-use.html,129,datadrivenangel,91,https://news.ycombinator.com/item?id=48168198,2026-05-17T14:52:41+00:00
48168056,Every AI Subscription Is a Ticking Time Bomb for Enterprise,https://www.thestateofbrand.com/news/ai-subscription-time-bomb,114,mooreds,81,https://news.ycombinator.com/item?id=48168056,2026-05-17T14:52:41+00:00
48164287,Zerostack – A Unix-inspired coding agent written in pure Rust,https://crates.io/crates/zerostack/1.0.0,477,gidellav,254,https://news.ycombinator.com/item?id=48164287,2026-05-17T14:52:41+00:00
48166459,Mozilla to UK regulators: VPNs are essential privacy and security tools,https://blog.mozilla.org/netpolicy/2026/05/15/mozilla-to-uk-regulators-vpns-are-essential-privacy-and-security-tools-and-should-not-be-undermined/,421,WithinReason,174,https://news.ycombinator.com/item?id=48166459,2026-05-17T14:52:41+00:00
48142115,Colossus: The Forbin Project,https://en.wikipedia.org/wiki/Colossus:_The_Forbin_Project,157,doener,51,https://news.ycombinator.com/item?id=48142115,2026-05-17T14:52:41+00:00
48164432,A nicer voltmeter clock,https://lcamtuf.substack.com/p/a-nicer-voltmeter-clock,255,surprisetalk,30,https://news.ycombinator.com/item?id=48164432,2026-05-17T14:52:41+00:00
48165295,Hosting a website on an 8-bit microcontroller,https://maurycyz.com/projects/mcusite/,177,zdw,15,https://news.ycombinator.com/item?id=48165295,2026-05-17T14:52:41+00:00
48158400,"Moving away from Tailwind, and learning to structure my CSS",https://jvns.ca/blog/2026/05/15/moving-away-from-tailwind--and-learning-to-structure-my-css-/,607,mpweiher,334,https://news.ycombinator.com/item?id=48158400,2026-05-17T14:52:41+00:00
48163392,OpenAI and Government of Malta partner to roll out ChatGPT Plus to all citizens,https://openai.com/index/malta-chatgpt-plus-partnership/,253,bookofjoe,295,https://news.ycombinator.com/item?id=48163392,2026-05-17T14:52:41+00:00
48159445,"SANA-WM, a 2.6B open-source world model for 1-minute 720p video",https://nvlabs.github.io/Sana/WM/,371,mjgil,143,https://news.ycombinator.com/item?id=48159445,2026-05-17T14:52:41+00:00
48158065,We've made the world too complicated,https://user8.bearblog.dev/the-world-is-too-complicated/,359,James72689,347,https://news.ycombinator.com/item?id=48158065,2026-05-17T14:52:41+00:00
48159241,Accelerando (2005),https://www.antipope.org/charlie/blog-static/fiction/accelerando/accelerando.html,311,eamag,177,https://news.ycombinator.com/item?id=48159241,2026-05-17T14:52:41+00:00
